Fecha Bajada,ID,Consulta1[CUIT],Consulta1[NombreDist],Consulta1[Fechacreacion],Consulta1[TipoCuenta],Consulta1[Direccion],Consulta1[Ciudad],Consulta1[Provincia_txt],Consulta1[CP],Consulta1[SalesDistrict],Consulta1[SalesDistrict_txt],Consulta1[SalesOffice],Consulta1[SalesOffice_txt],Consulta1[SalesGroup],Consulta1[SalesGroup_txt],Consulta1[CustomerGroup],Consulta1[CustomerGroup_txt],exists_in_tms
2026-03-02,3761176,30708622717,CEREALES VIEL SA,2020-05-07T00:00:00,ShipTo,Av CIRCUN. NESTOR KIRCHNER 619,LEONES,Cordoba,2594,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3784868,30708622717,CEREALES VIEL SA,2021-05-18T00:00:00,ShipTo,"RUTA 33 KM 633,5",VENADO TUERTO,Santa Fe,2600,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1807219,30698538631,CEREALISTA MOLDES SA,2004-12-17T00:00:00,SoldTo,AVDA A TOSCO Y 1RA JUNTA 0,CORONEL MOLDES,Cordoba,5847,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3798257,30698538631,CEREALISTA MOLDES SA,2022-03-02T00:00:00,ShipTo,RUTA 7 AU DE LAS SERRANIAS PUNT,VILLA MERCEDES,San Luis,5730,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1815231,23104588379,CHELALA ROBERTO ABDALA,2004-12-28T00:00:00,SoldTo,DORREGO 528,LA BANDA,Santiago del Estero,4300,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3261665,30666823504,COLLAZO & ASOCIADOS S A,2011-01-26T00:00:00,SoldTo,RUTA NAC. N 8 KM 218.5 0,PERGAMINO,Buenos Aires,2700,E00025,C - S - NUCLEO,E116,S - NUCLEO 4 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1806210,30668299462,COMPAÃƒâ€˜IA DE INSUMOS Y GRANOS SA,2004-12-17T00:00:00,SoldTo,RUTA PCIAL N 11 0,WENCESLAO ESCALANTE,Cordoba,2655,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3375639,30668299462,COMPAÃƒâ€˜IA DE INSUMOS Y GRANOS SA,2012-09-12T00:00:00,ShipTo,CALLE SAN MARTIN SN,GANCEDO,Chaco,3734,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3391247,30668299462,COMPAÃƒâ€˜IA DE INSUMOS Y GRANOS SA,2013-01-02T00:00:00,ShipTo,MITRE Y SUIPACHA,MONTE BUEY,Cordoba,2589,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3804748,30668299462,COMPAÃƒâ€˜IA DE INSUMOS Y GRANOS SA,2022-08-04T00:00:00,ShipTo,BV ASCASUBI Y CALLE PUBLICA,BELL VILLE,Cordoba,2550,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1803851,30605886929,COMPANIA DE CEREALES LA PELADA SOCI,2004-12-17T00:00:00,SoldTo,RUTA PROV N 4 KM 40,SANTO DOMINGO,Santa Fe,3025,E00022,C - N - ESTE,E102,N - ESTE 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1803612,30594732088,CONCI SRL,2004-12-17T00:00:00,SoldTo,RUTA 13 ESQ CALLE PUBLICA 0 Dpto:LO,PILAR,Cordoba,5972,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3575856,30594732088,CONCI SRL,2016-02-05T00:00:00,ShipTo,J B JUSTO 6500,PILAR,Cordoba,5019,E00021,C - N - CENTRO,E094,N - CENTRO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3761418,30594732088,CONCI SRL,2020-05-07T00:00:00,ShipTo,MALVINAS ARGENTINAS 459,RIO SEGUNDO,Cordoba,5960,E00021,C - N - CENTRO,E094,N - CENTRO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3922574,30594732088,CONCI SRL,2025-08-06T00:00:00,ShipTo,JUAN DOMINGO PERON 1,PILAR,Cordoba,5972,E00021,C - N - CENTRO,E097,N - CENTRO 5 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3753621,20079329585,CONTE GRAND ROBERTO MARCELO,2020-03-11T00:00:00,SoldTo,MENDOZA SUR 1262,SAN JUAN,San Juan,5400,E00042,Gerencia F&V,E193,CUYO F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,3699894,24308346443,CONTI MAXIMILIANO MARCELO,2018-09-28T00:00:00,SoldTo,RUTA DE ACCESO Y ZONA RURAL 0 -,CORONEL CHARLONE,Buenos Aires,6223,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3821528,24308346443,CONTI MAXIMILIANO MARCELO,2023-06-21T00:00:00,ShipTo,RUTA 26 Y ACCESO A CHARLONE,CORONEL CHARLONE,Buenos Aires,6223,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1802690,30532481100,COOPERATIVA AGRICOLA GANADERA DE BO,2004-12-17T00:00:00,SoldTo,SAN MARTIN 388,BOUQUET,Santa Fe,2523,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1802290,30511904206,COOPERATIVA AGRICOLA GANADERA DE RA,2004-12-17T00:00:00,SoldTo,AVELEYRA E IRIGOYEN SN,RAUCH,Buenos Aires,7203,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3444780,30511904206,COOPERATIVA AGRICOLA GANADERA DE RA,2013-09-23T00:00:00,ShipTo,RUTA 74 KM 217,LAS ARMAS,Buenos Aires,7172,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3444781,30511904206,COOPERATIVA AGRICOLA GANADERA DE RA,2013-09-23T00:00:00,ShipTo,MALVINAS ARGENTINA 988,AZUL,Buenos Aires,7300,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3559065,30511904206,COOPERATIVA AGRICOLA GANADERA DE RA,2015-09-22T00:00:00,ShipTo,ALCIDES SEGUI 841,LAS FLORES,Buenos Aires,7200,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3638564,30511904206,COOPERATIVA AGRICOLA GANADERA DE RA,2017-05-30T00:00:00,ShipTo,9 DE JULIO SN,CACHARI,Buenos Aires,7214,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3659390,30511904206,COOPERATIVA AGRICOLA GANADERA DE RA,2017-10-24T00:00:00,ShipTo,"RUTA 74 KM 26,5",GENERAL MADARIAGA,Buenos Aires,7163,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3794818,30511904206,COOPERATIVA AGRICOLA GANADERA DE RA,2022-01-13T00:00:00,ShipTo,RUTA 2 KM 343,CORONEL VIDAL,Buenos Aires,7174,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3921525,30511904206,COOPERATIVA AGRICOLA GANADERA DE RA,2025-07-01T00:00:00,ShipTo,"RUTA PROV 30 KM 470,24",CHIVILCOY,Buenos Aires,6620,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1802589,30526400301,COOPERATIVA AGRICOLA MIXTA LA PROTE,2004-12-17T00:00:00,SoldTo,JUAN O DWYER 327,GENERAL GALARZA,Entre Rios,2843,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1802689,30532458834,COOPERATIVA AGROPECUARIA LA PAZ LTD,2004-12-17T00:00:00,SoldTo,URQUIZA 641,LA PAZ,Entre Rios,3190,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1802014,30508728510,COOPERATIVA GANADERA AGRICOLA Y DE,2004-12-17T00:00:00,SoldTo,SAN MARTIN 602,PORTENA,Cordoba,2415,E00021,C - N - CENTRO,E094,N - CENTRO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3267998,30711533504,CORRAL INSUMOS SA,2011-03-31T00:00:00,SoldTo,INTENDENTE PAOLONI Y COLON,JUSTINIANO POSSE,Cordoba,2553,E00037,I - S - CORDOBA ESTE,E164,S-CORDOBA ESTE 3-I,E73,0831 Corral Insumos,E2,Centro de Soluciones,True
2026-03-02,3772423,30711533504,CORRAL INSUMOS SA,2020-08-25T00:00:00,ShipTo,RUTA PROV 11 KM 264,CORRAL DE BUSTOS,Cordoba,2645,E00037,I - S - CORDOBA ESTE,E164,S-CORDOBA ESTE 3-I,E73,0831 Corral Insumos,E2,Centro de Soluciones,True
2026-03-02,1799114,20121963494,CORRAL MARIO DELFOR,2004-12-17T00:00:00,SoldTo,AV CONSTITUCION 375,BENITO JUAREZ,Buenos Aires,7020,E00024,C - S - SUR,E110,S - SUR 3 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3923406,20121963494,CORRAL MARIO DELFOR,2025-09-04T00:00:00,ShipTo,RN 3 KM 300 INTERSECCION JUAN B JUS,AZUL,Buenos Aires,7300,E00024,C - S - SUR,E109,S - SUR 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1802601,30527151453,COTAGRO COOPERATIVA AGROPECUARIA LI,2004-12-17T00:00:00,SoldTo,9 DE JULIO 918,GENERAL CABRERA,Cordoba,5809,E00028,C - S - RIO IV & SAN,E129,S-RIO IV&S.LUIS 5-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3919937,30527151453,COTAGRO COOPERATIVA AGROPECUARIA LI,2025-05-06T00:00:00,ShipTo,RUTA N 158 Km 230.5,GENERAL CABRERA,Cordoba,5809,E00028,C - S - RIO IV & SAN,E129,S-RIO IV&S.LUIS 5-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3513354,30712041680,CRESCENCIA SRL,2015-12-23T00:00:00,SoldTo,PADRE KENTENICH 546      - ENTRE LA,PARANA,Entre Rios,3100,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3741096,30712041680,CRESCENCIA SRL,2019-11-08T00:00:00,ShipTo,"RUTA 11 DERIVACION OESTE KM 4,2",VICTORIA,Entre Rios,3153,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3763229,30712041680,CRESCENCIA SRL,2020-05-22T00:00:00,ShipTo,KM 199 RN 127,FEDERAL,Entre Rios,3180,E00022,C - N - ESTE,E099,N - ESTE 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3711129,33709478449,CROP TALENT SA,2019-02-08T00:00:00,SoldTo,MORENO 1498,CARHUE,Buenos Aires,6430,E00036,I - S - OESTE,E161,S - OESTE 5 - I,E99,0980 CROP TALENT S.A,E2,Centro de Soluciones,True
2026-03-02,3806462,33709478449,CROP TALENT SA,2022-09-19T00:00:00,ShipTo,ACCESO RENE FAVALORO A 2.61 KM PLAN,CARHUE,Buenos Aires,6430,E00036,I - S - OESTE,E161,S - OESTE 5 - I,E99,0980 CROP TALENT S.A,E2,Centro de Soluciones,True
2026-03-02,3920737,30718916115,CRUZCAMPO AGRONEGOCIOS S.A.,2025-05-28T00:00:00,SoldTo,NECOCHEA 549 Piso:0 T:0,GENERAL VILLEGAS,Buenos Aires,6230,E00036,I - S - OESTE,E158,S - OESTE 2 - I,EAT,CRUZCAMPO AGRONEGOCI,E2,Centro de Soluciones,True
2026-03-02,3805202,30717668266,CUATRO TREBOLES 9 DE JULIO AGRONEGO,2022-08-17T00:00:00,SoldTo,ARTURO FRONDIZI 2606,9 DE JULIO,Buenos Aires,6500,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3806767,30717668266,CUATRO TREBOLES 9 DE JULIO AGRONEGO,2022-09-27T00:00:00,ShipTo,"RUTA 5 KM 261,5",9 DE JULIO,Buenos Aires,6500,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3769168,30711073392,CUYUM S.A.,2020-07-14T00:00:00,SoldTo,25 DE MAYO 8,LA TOMA,San Luis,5750,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3769958,30711073392,CUYUM S.A.,2020-07-20T00:00:00,ShipTo,RUTA 35 KM 627,VICUNA MACKENNA,Cordoba,6140,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3819812,30711073392,CUYUM S.A.,2023-05-04T00:00:00,ShipTo,RUTA 7 KM 701 AUTOPISTA DE LAS SERR,VILLA MERCEDES,San Luis,5730,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3692085,30715511394,CYAGRO SA,2018-08-15T00:00:00,SoldTo,JOSE CARIDDI P. INDUSTRIAL 971,GENERAL PICO,La Pampa,6360,E00036,I - S - OESTE,E159,S - OESTE 3 - I,EZD,0969 CYAGRO S.A.,E2,Centro de Soluciones,True
2026-03-02,3725423,30715511394,CYAGRO SA,2019-06-11T00:00:00,ShipTo,"RUTA 1 KM 22, 5",INTENDENTE ALVEAR,La Pampa,6221,E00036,I - S - OESTE,E159,S - OESTE 3 - I,EZD,0969 CYAGRO S.A.,E2,Centro de Soluciones,True
2026-03-02,3353184,30707284257,D G B  S R L,2012-05-29T00:00:00,SoldTo,AV. SAN MARTIN 706,VILLA DOLORES,Cordoba,5870,E00042,Gerencia F&V,E195,NEA/ESTE F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,3909044,30707284257,D G B  S R L,2024-08-22T00:00:00,ShipTo,RUTA NACIONAL 20 KM 202.15,VILLA DOLORES,Buenos Aires,5870,E00042,Gerencia F&V,E195,NEA/ESTE F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,3478620,20269477459,DE BIASI LEONARDO CARLOS,2014-08-14T00:00:00,SoldTo,AV MITRE ESQ SAN PABLO S/N 0,BARTOLOME BAVIO,Buenos Aires,1913,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3573972,20269477459,DE BIASI LEONARDO CARLOS,2016-01-25T00:00:00,ShipTo,AVDA MITRE 499 ESQ SAN PABLO,GENERAL MANSILLA,Buenos Aires,1911,E00024,C - S - SUR,E108,S - SUR 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3754318,30716359111,DEAL S.A.,2020-03-11T00:00:00,SoldTo,TENIENTE ESTEBAN ALESSO 261,SANTA ROSA DE RIO I,Cordoba,5133,E00021,C - N - CENTRO,E094,N - CENTRO 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3420771,30713966807,DEKALDEN SRL,2013-08-15T00:00:00,SoldTo,ACCESO GOBERNADOR VERNA,URIBURU,La Pampa,6354,E00036,I - S - OESTE,E159,S - OESTE 3 - I,WAA,0900 DEKALDEN SRL,E2,Centro de Soluciones,True
2026-03-02,3910483,30713966807,DEKALDEN SRL,2024-10-24T00:00:00,ShipTo,RUTA N5 KM 585,ANGUIL,La Pampa,6326,E00036,I - S - OESTE,E159,S - OESTE 3 - I,WAA,0900 DEKALDEN SRL,E2,Centro de Soluciones,True
2026-03-02,3395980,30712455779,DEKANOR SRL,2013-02-13T00:00:00,SoldTo,RUTA PROV. N 6,SACHAYOJ,Santiago del Estero,3731,E00029,I - N - NEA,E132,N - NEA 3 - I,WA7,0889 DEKANOR S.R.L.,E2,Centro de Soluciones,True
2026-03-02,3503579,20256027667,DEL POZO JUAN MANUEL,2014-09-09T00:00:00,SoldTo,SAN MARTIN 861,CONCEPCION,Tucuman,4146,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3598787,20256027667,DEL POZO JUAN MANUEL,2016-07-04T00:00:00,ShipTo,ZONA RURAL SN,ROSARIO DE LA FRONTERA,Salta,4190,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1810144,30707199462,DEL SUR MARCOS JUAREZ SRL,2004-12-17T00:00:00,SoldTo,INTENDENTE JORGE LOINAS  ESTE 398,MARCOS JUAREZ,Cordoba,2580,E00037,I - S - CORDOBA ESTE,E165,S-CORDOBA ESTE 4-I,EKR,0377 Del Sur Marcos,E2,Centro de Soluciones,True
2026-03-02,3820211,30707199462,DEL SUR MARCOS JUAREZ SRL,2023-05-17T00:00:00,ShipTo,"RUTA NACIONAL N9 KM 455,57",MARCOS JUAREZ,Cordoba,2580,E00037,I - S - CORDOBA ESTE,E165,S-CORDOBA ESTE 4-I,EKR,0377 Del Sur Marcos,E2,Centro de Soluciones,True
2026-03-02,1819598,30708123982,DELYAR SA,2005-03-31T00:00:00,SoldTo,BV ROCA 3103,SAN FRANCISCO,Cordoba,2400,E00031,I - N - CENTRO,E138,N - CENTRO 3 - I,EZJ,1990 DELYAR S.A.,E2,Centro de Soluciones,True
2026-03-02,3670347,30708123982,DELYAR SA,2018-02-10T00:00:00,ShipTo,JUAN VENIER 2527,SAN FRANCISCO,Cordoba,2400,E00031,I - N - CENTRO,E138,N - CENTRO 3 - I,EZJ,1990 DELYAR S.A.,E2,Centro de Soluciones,True
2026-03-02,3553493,30714929069,DI CROCE Y LOZANO S.R.L.,2015-08-20T00:00:00,SoldTo,ALSINA 343,TRES ARROYOS,Buenos Aires,7500,E00034,I - S - SUR,E151,S - SUR 4 - I,EZG,1988 DI CROCE Y LOZA,E2,Centro de Soluciones,True
2026-03-02,3922599,30714929069,DI CROCE Y LOZANO S.R.L.,2025-08-08T00:00:00,ShipTo,AV PRIMERA JUNTA  N 1245,TRES ARROYOS,Buenos Aires,7500,E00034,I - S - SUR,E151,S - SUR 4 - I,EZG,1988 DI CROCE Y LOZA,E2,Centro de Soluciones,True
2026-03-02,3753811,30709159972,DISTRICAMPO SRL,2020-03-11T00:00:00,SoldTo,ROOSEVELT FRANKLIN D 3194 Piso:4 Dp,CIUDAD AUTONOMA BUENOS AIRES,Capital Federal,1428,E00042,Gerencia F&V,E199,SUR F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,3800038,30709159972,DISTRICAMPO SRL,2022-04-07T00:00:00,ShipTo,PARRAVICINI 922,SAN MARTIN,Buenos Aires,1650,E00042,Gerencia F&V,E199,SUR F&V,E40,0040 Central Maipu,AA,Selecta Fresh,True
2026-03-02,1807147,30695647987,DIVISION AGROPECUARIA SA,2004-12-17T00:00:00,SoldTo,AV ALEJANDRO GRANT SUR 0,NOETINGER,Cordoba,2563,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3628481,30695647987,DIVISION AGROPECUARIA SA,2017-03-09T00:00:00,ShipTo,PORFIRIO SEPPEY 1940,VILLA MARIA,Cordoba,5900,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3772567,30695647987,DIVISION AGROPECUARIA SA,2020-08-26T00:00:00,ShipTo,RUTA NAC 9 ESQ GUILLERMO ROLDAN,BELL VILLE,Cordoba,2550,E00027,C - S - CORDOBA ESTE,E123,S-CORDOBA ESTE 2-C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3760043,20271800690,DOBAL ANDRES MARTIN,2020-04-24T00:00:00,SoldTo,DEL ALGARROBO 81,AMERICA,Buenos Aires,6237,E00026,C - S - OESTE,E119,S - OESTE 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3819009,20271800690,DOBAL ANDRES MARTIN,2023-04-14T00:00:00,ShipTo,"RUTA NACIONAL 33 KM 384,6",AMERICA,Buenos Aires,6237,E00026,C - S - OESTE,E119,S - OESTE 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3922334,20271800690,DOBAL ANDRES MARTIN,2025-07-29T00:00:00,ShipTo,RUTA PROVINCIAL 1 km 22,INTENDENTE ALVEAR,La Pampa,6221,E00026,C - S - OESTE,E119,S - OESTE 2 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1811119,30707494006,DOS CACIQUES SRL,2004-12-17T00:00:00,SoldTo,COLECTORA LUIS MARIA MACAYA 265,TANDIL,Buenos Aires,7000,E00034,I - S - SUR,E148,S - SUR 1 - I,EPL,0502 Dos Caciques,E2,Centro de Soluciones,True
2026-03-02,3773877,30707494006,DOS CACIQUES SRL,2020-09-29T00:00:00,ShipTo,RUTA 3 KM 301,AZUL,Buenos Aires,7300,E00034,I - S - SUR,E148,S - SUR 1 - I,EPL,0502 Dos Caciques,E2,Centro de Soluciones,True
2026-03-02,3929476,30707494006,DOS CACIQUES SRL - DEPOSITO EXIMIA,2026-02-27T00:00:00,ShipTo,COLECTORA LUIS MARIA MACAYA 265,TANDIL,Buenos Aires,7000,E00034,I - S - SUR,E148,S - SUR 1 - I,EPL,0502 Dos Caciques,E2,Centro de Soluciones,True
2026-03-02,3720412,30715009419,DV AGRO S.A.,2019-04-30T00:00:00,SoldTo,CARLOTA GOMEZ DE PLAZA 91,CARLOS CASARES,Buenos Aires,6530,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3765987,30715009419,DV AGRO S.A.,2020-06-16T00:00:00,ShipTo,"RUTA 5 KM 311,5",CARLOS CASARES,Buenos Aires,6530,E00025,C - S - NUCLEO,E115,S - NUCLEO 3 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1802872,30547090523,EDUARDO BERAZA SA,2004-12-17T00:00:00,SoldTo,RUTA 5 KM 189,ALBERTI,Buenos Aires,6634,E00035,I - S - NUCLEO,E156,S - NUCLEO 5 - I,EJD,0337 Eduardo Beraza,E2,Centro de Soluciones,True
2026-03-02,3492119,30714485713,EKUN AGRO SRL,2014-07-21T00:00:00,SoldTo,RUTA NACIONAL 5 KM 367.5,PEHUAJO,Buenos Aires,6450,E00036,I - S - OESTE,E161,S - OESTE 5 - I,WAC,0922 EKUN AGRO S.R.L,E2,Centro de Soluciones,True
2026-03-02,1810140,30707073493,EL ARRIERO SRL,2004-12-17T00:00:00,SoldTo,HIPOLITO IRIGOYEN 675,LA CARLOTA,Cordoba,2670,E00028,C - S - RIO IV & SAN,E125,S-RIO IV&S.LUIS 1-C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,1803185,30568664430,EL BOZAL SRL,2004-12-17T00:00:00,SoldTo,RUTA NACIONAL N  33 2524,VENADO TUERTO,Santa Fe,2600,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3460285,30568664430,EL BOZAL SRL,2014-02-05T00:00:00,ShipTo,"RUTA 7 KM 425,5",RUFINO,Santa Fe,6100,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3763577,30568664430,EL BOZAL SRL,2020-05-26T00:00:00,ShipTo,ALBERDI 122,WHEELWRIGHT,Santa Fe,2722,E00023,C - N - NUCLEO,E105,N - NUCLEO 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,1806994,30690634488,EL CAMPO SOCIEDAD ANONIMA,2004-12-17T00:00:00,SoldTo,RUTA 34 KM 998 0,ROSARIO DE LA FRONTERA,Salta,4190,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3761667,30690634488,EL CAMPO SOCIEDAD ANONIMA,2020-05-07T00:00:00,ShipTo,"TUTA PROV. N 46 KM 5,5",EL CARMEN,Jujuy,4603,E00020,C - N - NOA,E089,N - NOA 1 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3591605,30712007393,EL ESTRIBO S A,2017-04-07T00:00:00,SoldTo,AV E WILDE 583 PISO 1,RESISTENCIA,Chaco,3500,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3765411,30712007393,EL ESTRIBO S A,2020-06-12T00:00:00,ShipTo,RUTA NACIONAL 95 KM 1115,PRESIDENCIA ROQUE SAENZ PENA,Chaco,3700,E00019,C - N - NEA,E085,N - NEA 1 - C,E40,0040 Central Maipu,EV,Dist. Selecta PLUS,True
2026-03-02,3633510,30715499939,EL KIRI AGRONEGOCIOS SRL,2017-04-21T00:00:00,SoldTo,LOPEZ Y PLANES 158,PEHUAJO,Buenos Aires,6450,E00026,C - S - OESTE,E119,S - OESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3638914,30715499939,EL KIRI AGRONEGOCIOS SRL,2017-06-03T00:00:00,ShipTo,RUTA 5 KM 369,PEHUAJO,Buenos Aires,6450,E00026,C - S - OESTE,E119,S - OESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3813592,30715499939,EL KIRI AGRONEGOCIOS SRL,2023-02-17T00:00:00,ShipTo,RUTA NAC 5 KM 447,TRENQUE LAUQUEN,Buenos Aires,6400,E00026,C - S - OESTE,E119,S - OESTE 2 - C,E40,0040 Central Maipu,EW,Distribuidor Selecta,True
2026-03-02,3082555,30710473826,EL LADERO SA,2009-08-07T00:00:00,SoldTo,PAULA ALB. SARMIENTO TRAFICO PESADO,RIO TERCERO,Cordoba,5850,E00031,I - N - CENTRO,E136,N - CENTRO 1 - I,E09,0784 El Ladero S.A.,E2,Centro de Soluciones,True
